Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
753,9,3,10240,1,2,3,0,4,0,5,8,5,2005,2005,1,178,3,2,3,0,0,1030,1030,1,0,2098,0,0,2,1,3,1,1,8,1,3,3,878,2,52,0,0,0,0,0,7,2006,2,5,275500
754,4,3,7930,1,2,3,0,4,0,2,6,7,1969,2005,1,0,0,1,0,439,0,115,1026,1,0,1026,1,0,1,0,3,1,3,5,0,4,2,440,2,48,0,0,0,0,0,5,2009,2,5,156000
755,1,1,3230,1,2,3,0,4,0,5,6,5,1999,1999,1,410,0,2,3,381,0,348,729,1,0,1471,0,0,2,1,3,1,0,6,0,4,2,440,2,24,0,0,0,0,0,7,2009,2,5,172500
756,9,3,10769,1,3,3,0,4,0,5,8,5,2007,2007,1,0,3,2,3,20,0,846,866,1,0,1768,0,0,2,1,3,1,3,7,0,4,2,578,2,105,0,0,0,0,0,0,2009,2,5,212000
757,9,3,11616,1,3,3,0,1,0,5,6,5,1978,1978,0,328,0,1,0,438,0,234,672,1,0,1386,0,0,2,1,3,1,0,6,1,0,2,440,2,0,0,0,0,0,0,0,2010,2,0,158900
758,1,1,2280,1,2,3,0,4,0,5,7,5,1999,1999,1,360,0,2,3,549,0,195,744,1,0,1501,0,0,2,1,3,1,0,6,0,4,2,440,2,0,0,0,0,0,0,1,2008,2,5,179400
759,9,3,12257,1,3,3,0,4,0,5,8,5,1995,1995,1,410,3,2,3,56,0,1198,1318,1,0,2531,0,0,2,1,4,1,3,9,1,0,3,752,2,98,0,0,0,0,0,9,2007,2,5,290000
760,4,3,9100,1,2,3,0,4,0,2,6,6,1959,1959,1,0,0,1,0,612,0,252,864,1,0,864,0,0,1,0,2,1,0,5,0,4,1,300,2,0,0,0,0,0,0,10,2009,2,5,127500
761,5,4,6911,1,2,3,0,2,0,2,5,5,1924,1950,1,0,0,2,0,405,0,740,1145,1,0,1301,0,0,1,0,2,1,2,5,0,4,2,440,2,0,0,0,0,0,0,10,2009,2,5,100000
762,9,1,8640,1,2,3,0,4,0,5,7,5,2009,2009,1,0,0,2,3,24,0,732,756,1,0,1547,0,0,2,1,3,1,3,7,0,4,2,614,2,45,0,0,0,0,0,6,2010,1,5,215200
764,0,3,9549,1,3,3,0,1,0,2,8,5,1995,1996,1,0,3,2,3,437,0,0,1494,1,0,1494,1,0,1,1,2,1,1,6,1,3,2,481,2,30,0,0,0,0,0,0,2006,2,5,270000
766,9,3,10421,1,2,3,0,4,0,5,7,5,1988,1988,1,42,0,1,3,394,0,586,980,1,0,1714,0,0,2,1,3,1,0,7,1,0,2,496,2,66,0,0,0,0,0,7,2010,2,5,196500
767,8,3,12508,1,3,3,0,4,0,0,6,7,1940,1985,1,0,0,1,3,660,0,323,983,1,0,1750,1,0,2,0,4,1,0,7,0,4,1,423,2,0,0,0,0,0,0,5,2008,2,5,160000
768,4,3,9100,1,2,3,0,4,0,2,7,5,2004,2005,1,0,3,2,3,24,0,1685,1860,1,0,1836,0,0,2,0,3,1,3,8,1,3,2,484,2,33,0,0,0,0,0,10,2006,2,5,216837
770,13,3,7252,1,3,3,0,1,0,6,5,5,1982,1982,1,0,0,1,3,685,0,173,858,1,0,858,1,0,1,0,2,1,0,5,0,4,2,576,2,0,0,0,0,0,0,0,2009,2,5,134900
771,4,3,8877,1,2,3,0,4,0,2,4,5,1951,1951,1,0,0,1,2,836,0,0,836,1,0,1220,0,0,1,0,2,1,0,6,0,4,2,396,2,0,0,0,0,0,0,0,2006,3,5,102000
772,12,3,7819,1,2,3,0,4,0,7,6,5,1976,1976,1,0,0,1,0,422,0,480,1029,1,0,1117,1,0,1,0,3,1,0,6,1,0,2,672,2,0,0,0,0,0,0,7,2010,2,0,107000
773,4,3,10150,1,2,3,0,4,0,2,5,5,1958,1958,1,1,0,1,0,456,0,456,912,1,0,912,0,0,1,0,2,1,0,5,0,4,1,275,2,0,0,0,0,0,0,5,2007,3,5,114500
776,4,3,11210,1,3,3,0,4,0,2,7,5,2005,2006,1,240,3,2,3,20,0,1594,1614,1,0,1614,0,0,2,0,3,1,3,7,0,4,3,865,2,59,0,0,0,0,0,5,2006,7,4,221500
777,4,3,13350,1,3,3,0,4,0,2,5,5,1974,1974,1,0,0,1,0,762,0,102,864,1,0,894,1,0,1,0,3,1,0,5,1,2,2,440,2,0,0,0,0,0,0,6,2006,2,5,142500
779,14,3,10530,1,2,3,0,4,0,6,6,5,1977,1977,1,90,0,1,3,975,0,0,975,1,0,1004,1,0,1,0,2,1,0,4,0,4,2,504,2,0,0,0,0,0,0,8,2006,2,5,135000
780,4,3,7875,1,2,3,0,4,0,2,7,5,1995,1996,1,38,0,2,3,0,0,1237,1237,1,0,1253,0,0,2,0,3,1,0,6,1,0,2,402,2,21,0,0,0,0,0,6,2007,2,5,176000
781,9,3,7153,1,2,3,0,4,0,5,6,5,1992,1992,1,0,3,2,3,387,0,374,761,1,0,1603,0,0,2,1,3,1,3,7,0,4,2,484,2,124,0,0,0,0,0,5,2006,2,5,175900
782,4,3,16285,1,1,3,0,4,0,2,7,5,2001,2002,1,0,3,2,3,0,0,1413,1413,1,0,1430,0,0,2,0,3,1,3,6,0,4,2,605,2,33,0,0,0,0,0,6,2009,2,5,187100
783,13,3,9101,1,3,3,0,0,0,6,5,6,1978,1978,1,104,0,2,3,1097,0,0,1097,1,0,1110,1,0,1,0,1,1,3,4,1,0,2,602,2,30,0,0,0,0,0,5,2009,2,5,165500
785,4,3,9790,1,2,3,0,4,0,2,6,5,1967,1967,1,0,0,1,0,251,0,491,1372,1,0,1342,0,0,2,0,3,1,0,7,1,3,2,457,2,0,0,0,0,0,0,11,2009,2,5,161500
786,8,4,10800,1,2,3,0,4,0,0,5,6,1915,1950,1,0,0,2,2,686,0,0,686,1,0,1652,1,0,2,0,4,1,0,7,0,4,1,416,2,0,0,0,0,0,0,6,2010,2,5,139000
787,9,3,10142,1,3,3,0,4,0,5,7,5,2004,2004,1,0,3,2,3,656,0,300,956,1,0,2084,1,0,2,1,4,1,3,8,0,4,2,618,2,45,0,0,0,0,0,4,2010,2,5,233000
788,4,4,6000,1,2,3,0,0,0,2,4,7,1954,2000,1,0,0,1,0,0,0,901,901,1,0,901,0,0,1,0,2,1,0,4,0,4,1,281,2,0,0,0,0,0,0,1,2008,2,5,107900
790,0,3,3182,1,2,3,0,4,0,2,7,5,2005,2006,1,11,3,2,3,16,0,1129,1145,1,0,1145,0,0,2,0,2,1,3,5,1,3,2,397,2,16,0,0,0,0,0,11,2009,2,5,160200
791,12,3,11333,1,3,3,0,0,0,7,6,5,1976,1976,1,0,0,2,3,539,0,490,1029,1,0,1062,1,0,1,0,3,1,0,5,2,0,2,539,2,0,0,0,0,0,0,8,2007,2,5,146800
792,9,3,9920,1,3,3,0,1,0,5,7,5,1996,1997,1,0,3,2,3,862,0,255,1117,1,0,2013,1,0,2,1,3,1,0,8,1,0,2,455,2,130,0,0,0,0,0,6,2007,2,5,269790
793,4,3,9158,1,2,3,0,4,0,2,8,5,2007,2007,2,140,3,2,3,0,0,1496,1496,1,0,1496,0,0,2,0,3,1,3,7,0,4,2,474,2,130,0,0,0,0,0,6,2007,7,4,225000
794,9,3,10832,1,3,3,0,0,0,5,7,5,1994,1996,1,0,3,2,3,0,0,712,712,1,0,1895,0,0,2,1,3,1,3,7,1,0,2,409,2,46,0,0,0,0,0,10,2008,2,5,194500
795,9,3,8400,1,2,3,0,4,0,5,6,6,1980,1981,1,130,0,1,3,0,0,650,650,1,0,1564,0,0,2,1,3,1,0,7,1,0,2,476,2,50,0,0,0,0,0,0,2010,2,5,171000
796,4,3,8197,1,2,3,0,4,0,2,6,5,1977,1977,1,148,0,1,0,0,0,660,660,1,0,1285,0,0,1,1,3,1,0,7,1,0,2,528,2,0,0,0,0,0,0,0,2007,2,5,143500
797,4,3,7677,1,2,3,0,4,0,2,5,5,1953,1953,1,0,0,1,0,570,0,203,773,1,0,773,0,0,1,0,2,1,0,4,0,4,1,240,2,0,0,0,0,0,0,0,2008,2,0,110000
799,8,3,7200,1,2,3,0,0,0,0,5,7,1937,1950,1,252,0,0,3,569,0,162,731,1,0,1768,1,0,1,1,3,1,3,7,2,0,1,240,2,0,0,0,0,0,0,6,2007,2,5,175000
800,9,3,12798,1,3,1,0,4,1,5,6,5,1997,1997,1,0,0,2,3,462,0,154,616,1,0,1688,1,0,2,1,4,1,3,8,0,4,2,603,2,114,0,0,0,0,0,8,2008,2,5,200000
801,5,4,4800,1,2,3,0,4,0,2,4,7,1916,1990,1,0,0,1,0,197,0,999,1196,1,0,1196,1,0,1,0,2,1,0,5,0,4,2,440,2,0,0,0,0,0,0,5,2007,2,5,109900
802,9,3,8199,1,2,3,0,4,0,5,7,5,2005,2005,1,0,3,2,3,648,0,80,728,1,0,1456,1,0,2,1,3,1,3,7,1,3,2,410,2,18,0,0,0,0,0,10,2008,2,5,189000
804,4,3,9000,1,2,3,0,4,0,2,5,5,1954,1954,1,0,0,1,0,812,0,124,936,1,0,1128,0,0,1,0,2,1,0,5,0,4,1,286,2,0,0,0,0,0,0,6,2006,2,3,118000
805,4,3,12274,1,3,3,0,2,0,2,7,5,2008,2008,2,256,3,2,3,0,0,1417,1417,1,0,1428,0,0,2,0,3,1,1,6,0,4,2,554,2,60,0,0,0,0,0,5,2008,7,4,227680
806,12,3,9750,1,2,3,0,4,0,7,5,5,1967,1967,1,0,0,2,0,400,0,100,980,1,0,980,0,0,2,0,3,1,0,6,0,4,1,384,2,0,0,0,0,0,0,10,2006,2,5,135500
808,12,3,13400,1,2,3,0,4,0,7,5,5,1966,1966,1,410,0,1,0,516,0,380,1024,1,0,1086,1,0,1,0,3,1,0,6,1,3,2,484,2,0,0,0,0,0,0,6,2006,2,5,159950
809,11,4,8100,1,2,3,0,0,0,4,5,5,1898,1965,1,0,0,2,0,0,0,849,849,0,0,2138,0,0,2,0,2,1,0,10,0,4,2,360,0,156,0,0,0,0,0,9,2009,2,5,106000
810,4,3,10140,1,2,3,0,4,0,2,6,6,1974,1999,1,99,0,1,0,663,0,0,1040,1,0,1309,1,0,1,1,3,1,3,5,1,2,2,484,2,0,0,0,0,0,0,4,2006,2,5,181000
811,0,4,4438,1,2,3,0,4,0,2,6,5,2004,2004,1,169,3,2,3,662,0,186,848,1,0,848,1,0,1,0,1,1,3,4,1,3,2,420,2,0,0,0,0,0,0,6,2008,4,5,144500
812,4,0,8712,0,2,0,0,4,1,2,5,5,1952,1952,1,0,2,1,0,0,0,540,540,0,0,1044,0,0,1,0,2,1,2,4,0,4,2,504,0,0,0,0,0,0,0,6,2010,2,2,55993
813,4,3,9750,1,2,3,0,4,0,2,6,6,1958,1958,1,243,0,1,0,608,0,834,1442,1,0,1442,0,0,1,1,4,1,0,7,0,4,1,301,2,0,0,0,0,0,0,0,2007,3,5,157900
814,8,3,8248,1,2,3,0,4,0,0,5,7,1918,1950,1,0,0,0,0,0,0,686,686,1,0,1250,0,0,1,1,3,1,2,7,0,4,1,280,1,0,0,0,0,0,0,5,2006,2,5,116000
815,4,3,12137,1,1,3,0,1,0,2,7,5,1998,1998,1,410,0,2,3,0,0,1649,1649,1,0,1661,0,0,2,0,3,1,3,6,0,4,2,598,2,34,0,0,0,0,0,8,2010,2,5,224900
816,4,3,11425,1,3,3,0,0,0,2,5,6,1954,1954,1,0,0,1,0,486,0,522,1008,1,0,1008,0,0,1,0,2,1,0,4,1,3,1,275,2,0,0,0,0,0,0,5,2006,2,5,137000
817,4,3,13265,1,3,3,0,1,0,2,8,5,2002,2002,1,148,3,2,3,1218,0,350,1568,1,0,1689,1,0,2,0,3,1,3,7,2,3,3,857,2,59,0,0,0,0,0,5,2008,2,5,271000
818,12,3,8816,1,2,3,0,4,0,7,6,7,1971,1971,1,80,0,1,0,504,0,506,1010,1,0,1052,1,0,1,0,3,1,0,6,0,4,2,440,2,0,0,0,0,0,0,6,2010,2,5,155000
819,0,3,6371,1,3,3,0,4,0,2,7,5,2009,2010,2,128,3,2,3,733,0,625,1358,1,0,1358,1,0,2,0,2,1,3,6,1,3,2,484,2,35,0,0,0,0,0,6,2010,7,4,224000
820,9,3,7226,1,3,3,0,1,0,5,7,5,2003,2003,1,0,3,2,3,0,0,798,798,1,0,1640,0,0,2,1,3,1,3,6,0,4,2,595,2,45,0,0,0,0,0,6,2008,2,5,183000
821,4,4,6000,1,2,0,0,4,1,2,4,4,1953,1953,1,0,2,1,2,0,0,936,936,0,0,936,0,0,1,0,2,1,0,4,0,4,2,576,2,32,0,0,0,0,0,3,2009,2,5,93000
822,9,3,12394,1,3,3,0,0,0,5,7,5,2003,2003,1,0,3,2,3,0,0,847,847,1,0,1733,0,0,2,1,3,1,3,7,1,3,2,433,2,48,0,0,0,0,0,10,2007,2,3,225000
823,8,3,9900,1,2,3,0,4,0,0,6,7,1940,1950,1,0,0,0,0,0,0,778,778,1,0,1489,0,0,2,0,3,1,0,7,1,3,1,240,2,0,0,0,0,0,0,5,2009,2,5,139500
824,4,1,11216,1,2,3,0,4,0,2,8,5,2006,2006,1,0,3,2,3,0,0,1489,1489,1,0,1489,0,0,2,0,3,1,3,7,1,3,2,776,2,140,0,0,0,0,0,6,2006,7,4,232600
826,7,4,6130,1,2,3,0,4,0,1,5,6,1924,1950,1,0,0,0,0,784,0,0,784,1,0,784,1,0,1,0,2,1,3,5,0,4,0,0,2,0,0,0,0,0,0,8,2008,2,5,109500
827,4,3,8529,1,3,3,0,4,0,2,7,5,2001,2001,1,0,3,2,3,20,0,1434,1454,1,0,1434,0,0,2,0,3,1,3,6,1,0,2,527,2,39,0,0,0,0,0,0,2009,2,5,189000
828,9,3,17673,1,1,2,0,1,2,5,5,5,1967,1967,1,0,0,2,0,249,0,0,1013,1,0,2126,0,0,2,1,3,1,0,7,0,4,2,538,2,0,0,0,0,0,0,6,2009,2,0,185000
830,4,3,11900,1,3,3,0,0,0,2,6,5,1957,1957,1,387,0,1,0,1040,0,352,1392,1,0,1392,1,0,1,1,3,1,0,6,2,3,2,458,2,0,0,0,0,0,0,6,2008,2,5,166000
832,9,3,9548,1,3,3,0,1,0,5,7,6,2003,2003,1,223,3,2,3,483,0,458,941,1,0,1829,1,0,2,1,3,1,3,7,1,0,2,613,2,39,0,0,0,0,0,4,2010,2,5,237000
833,4,3,10004,1,2,3,0,4,0,2,6,6,1964,1964,1,180,0,1,0,196,0,975,1516,1,0,1516,0,0,1,1,3,1,0,6,0,4,2,472,2,0,0,0,0,0,0,3,2009,2,5,167000
834,4,3,7875,1,2,3,0,4,0,2,5,6,1961,1961,1,136,0,1,0,572,0,572,1144,1,0,1144,1,0,1,0,3,1,0,6,0,4,2,456,2,0,0,0,0,0,0,11,2008,2,5,139950
835,4,3,9600,1,2,3,0,4,0,2,4,7,1950,1995,1,0,0,1,3,442,0,625,1067,1,0,1067,0,0,2,0,2,1,3,4,0,4,2,436,2,0,0,0,0,0,0,3,2010,2,5,128000
836,5,4,8100,1,2,3,0,4,0,2,5,6,1948,1973,1,0,0,0,0,338,0,1221,1559,1,0,1559,1,0,1,0,2,1,0,5,0,4,2,812,2,116,0,0,0,0,0,6,2007,3,5,153500
837,1,4,1680,1,2,3,0,4,0,5,6,5,1973,1973,1,158,0,1,0,330,0,153,483,1,0,987,1,0,1,1,2,1,0,5,0,4,1,264,2,0,0,0,0,0,0,9,2008,2,5,100000
838,4,3,9525,1,2,3,0,4,0,2,5,6,1995,2006,1,0,0,2,3,0,0,1099,1099,1,0,1099,0,0,1,1,3,1,3,6,0,4,1,352,2,0,0,0,0,0,0,6,2008,2,5,144000
839,8,3,11767,1,2,3,0,4,0,0,5,6,1946,1995,1,0,0,1,0,352,0,416,768,1,0,1200,0,0,1,0,3,1,0,6,0,4,1,240,2,0,0,0,0,0,0,8,2008,2,5,130500
840,10,2,12155,1,3,3,0,4,0,5,6,7,1925,1950,1,0,0,0,0,156,0,516,672,0,0,1482,0,0,2,0,4,1,2,7,0,4,1,400,1,0,0,0,0,0,0,7,2008,2,5,140000
841,10,4,10440,1,2,3,0,4,0,5,5,7,1904,2002,1,0,0,2,0,0,0,650,650,1,0,1539,0,0,2,0,3,1,3,8,1,5,2,686,1,78,0,0,0,0,0,6,2008,2,5,157500
842,12,3,9020,1,2,3,0,4,0,7,6,7,1966,1966,1,183,0,1,0,312,0,276,1127,1,0,1165,1,0,1,1,3,1,0,6,0,4,2,490,2,129,0,0,0,0,0,8,2008,2,5,174900
843,14,3,8000,1,2,3,0,0,0,2,5,4,1961,1961,1,0,0,1,0,0,0,1685,1800,0,0,1800,0,0,2,0,4,1,0,10,0,4,0,0,2,0,0,0,0,0,0,5,2007,2,5,141000
844,8,4,12665,1,3,3,0,4,0,0,5,7,1915,1950,1,0,0,0,0,0,0,876,876,1,0,1416,0,0,1,1,4,1,0,7,1,3,3,720,2,0,0,0,0,0,0,6,2008,2,5,153900
845,13,3,16647,1,3,3,0,1,0,6,5,5,1975,1981,1,0,0,1,3,1390,0,0,1390,1,0,1701,1,0,2,0,3,1,0,6,2,0,2,611,2,0,0,0,0,0,0,4,2007,2,5,171000
846,9,3,9317,1,2,3,0,4,0,5,7,5,1993,1993,1,137,3,2,3,513,0,227,740,1,0,1775,1,0,2,1,3,1,3,7,1,0,2,425,2,72,0,0,0,0,0,5,2009,2,5,213000
847,4,3,15523,1,3,3,0,1,0,2,5,6,1972,1972,1,0,0,1,0,460,0,404,864,1,0,864,1,0,1,0,3,1,0,5,1,2,1,338,2,0,0,0,0,0,0,1,2009,2,5,133500
848,8,3,17673,1,1,0,0,4,0,0,6,7,1908,1997,1,0,0,0,0,0,0,907,907,1,0,2358,0,0,3,0,4,1,0,10,1,3,2,360,2,40,0,0,0,0,0,11,2008,2,5,240000
849,12,3,9600,1,2,3,0,2,0,7,6,7,1976,1994,1,360,3,1,0,0,0,528,528,1,0,1855,0,0,2,1,3,1,0,7,1,0,2,512,2,100,0,0,0,0,0,1,2007,2,5,187000
850,0,4,4435,1,2,3,0,4,0,2,6,5,2003,2003,1,170,3,2,3,659,0,189,848,1,0,848,1,0,1,0,1,1,3,3,0,4,2,420,2,0,0,0,0,0,0,9,2007,2,5,131500
851,0,3,3196,1,2,3,0,4,0,2,8,5,2003,2003,1,40,3,2,3,0,0,1273,1273,1,0,1456,0,0,2,0,2,1,3,7,1,0,2,400,2,20,0,0,0,0,0,8,2006,2,5,215000
852,11,3,7128,1,2,3,0,4,0,4,7,5,1941,1950,1,0,0,1,0,364,0,554,918,1,0,1646,0,0,2,0,4,1,0,7,2,3,1,240,2,0,0,0,0,0,0,1,2007,2,5,164000
853,12,3,12095,1,3,3,0,0,0,7,6,6,1964,1964,1,115,0,1,0,564,0,563,1127,1,0,1445,0,0,1,1,3,1,0,7,1,2,2,645,2,0,0,0,0,0,0,1,2009,2,5,158000
855,4,3,6897,1,3,3,0,0,0,2,5,7,1962,2010,1,0,0,1,0,659,0,381,1040,1,0,1040,1,0,1,1,3,1,0,6,0,4,1,260,2,104,0,0,0,0,0,0,2010,2,5,127000
856,12,3,10970,1,3,2,0,4,1,7,6,6,1978,1978,1,0,0,1,3,505,0,0,940,1,0,1026,1,0,1,0,3,1,0,5,0,4,2,576,2,0,0,0,0,0,0,10,2008,2,5,147000
857,9,3,8125,1,2,3,0,4,0,5,6,5,1994,1995,1,0,0,2,3,0,0,702,702,1,0,1481,0,0,2,1,3,1,0,6,1,0,2,343,2,36,0,0,0,0,0,7,2009,2,5,174000
858,4,3,10400,1,2,3,0,4,0,2,7,5,1976,1976,1,189,0,1,3,0,0,1090,1090,1,0,1370,0,0,2,0,3,1,0,6,1,0,2,479,2,0,0,0,0,0,0,6,2009,2,3,152000
859,9,3,11029,1,3,3,0,0,0,5,6,7,1968,1984,1,220,0,1,0,619,0,435,1054,1,0,2654,1,0,2,1,4,1,3,9,1,3,2,619,2,65,0,0,0,0,0,1,2006,2,5,250000
861,3,3,11625,1,2,3,0,4,0,2,5,4,1965,1965,1,0,0,2,0,841,0,198,1039,1,0,1039,1,0,1,1,3,1,0,6,0,4,2,504,2,0,0,0,0,0,0,0,2010,2,5,131500
862,4,3,9672,1,2,3,0,0,0,2,6,5,1984,1985,1,0,0,2,3,338,0,702,1040,1,0,1097,0,0,2,0,3,1,0,6,0,4,2,480,2,0,0,0,0,0,0,8,2010,2,5,152000
863,4,3,7931,1,2,3,0,4,0,2,5,5,1959,1959,1,0,0,1,0,1148,0,0,1148,1,0,1148,1,0,1,0,3,1,0,6,0,4,1,672,2,0,0,0,0,0,0,5,2009,2,5,132500
864,4,1,8640,1,2,3,0,4,0,2,7,5,2007,2008,1,0,3,2,1,0,0,1372,1372,1,0,1372,0,0,2,0,3,1,3,6,0,4,2,529,2,140,0,0,0,0,0,8,2008,7,4,250580
865,4,3,8750,1,3,3,0,4,0,2,5,6,1970,1970,1,76,0,1,0,828,0,174,1002,1,0,1002,1,0,1,0,3,1,0,5,0,4,2,902,2,0,0,0,0,0,0,1,2009,2,5,148500
866,4,3,10656,1,3,1,0,4,0,2,8,5,2006,2007,2,274,3,2,3,0,0,1638,1638,1,0,1646,0,0,2,0,3,1,3,6,1,3,3,870,2,80,0,0,0,0,0,9,2007,7,4,248900
867,4,3,6970,1,2,3,0,0,0,2,4,5,1961,1961,1,0,0,1,0,932,0,108,1040,1,0,1120,1,0,1,1,3,1,2,5,0,4,2,544,2,0,0,0,0,0,0,8,2007,2,5,129000
869,9,3,9938,1,2,3,0,4,0,5,7,5,1993,1994,1,246,3,2,3,750,0,300,1050,1,0,1949,1,0,2,1,3,1,3,8,1,0,2,574,2,90,0,0,0,0,0,6,2010,2,5,236000
870,4,3,6600,1,2,3,0,4,0,2,5,5,1962,1962,1,0,0,1,0,0,0,894,894,0,0,894,0,0,1,0,2,1,0,5,0,4,1,308,2,0,0,0,0,0,0,1,2009,2,5,109500
871,9,3,8750,1,2,3,0,4,0,5,6,5,1998,1998,1,116,0,2,3,505,0,299,804,1,0,1682,0,0,2,1,3,1,3,7,0,4,2,523,2,77,0,0,0,0,0,6,2010,2,5,200500
872,4,3,8892,1,2,3,0,0,0,2,5,7,1953,1996,1,0,3,3,0,0,0,105,105,1,0,910,0,0,1,0,3,1,3,5,0,4,2,414,2,0,0,0,0,0,0,10,2008,2,5,116000
873,6,3,12144,1,2,3,0,4,0,2,5,7,1949,1950,1,0,3,1,0,375,0,457,832,1,0,1268,0,0,1,0,3,1,0,6,1,3,1,288,2,28,0,0,0,0,0,11,2009,2,5,133000
874,8,4,5720,1,2,3,0,4,0,0,5,6,1941,1950,1,0,0,1,0,0,0,676,676,1,0,1131,0,0,1,1,3,1,0,5,0,4,1,200,2,0,0,0,0,0,0,1,2009,2,0,66500
876,4,3,17673,1,2,1,0,4,1,2,4,5,1963,1963,1,0,0,2,0,633,0,431,1064,1,0,1040,1,0,1,0,3,1,0,5,0,4,2,648,2,0,0,0,0,0,0,4,2007,2,5,132250
878,13,3,11782,1,3,3,0,4,0,6,5,7,1961,1995,1,0,0,1,0,899,0,210,1109,1,0,1155,1,0,1,0,3,1,3,6,0,4,2,576,2,0,0,0,0,0,0,6,2010,2,5,148000
879,4,3,7000,1,3,3,0,1,0,2,5,7,1978,2005,1,90,3,1,0,646,0,218,864,1,0,864,1,0,1,0,3,1,0,6,0,4,1,336,2,0,0,0,0,0,0,5,2009,2,5,136500
880,4,3,7024,1,2,3,0,4,0,2,5,5,2005,2006,1,0,0,2,1,980,0,110,1090,1,0,1090,1,0,1,1,2,1,0,5,0,4,2,450,2,49,0,0,0,0,0,6,2007,2,5,157000
881,8,3,13758,1,3,3,0,1,0,0,7,5,1990,1991,1,117,3,1,3,902,0,254,1156,1,0,1717,0,0,2,1,3,1,3,7,1,0,2,400,2,36,0,0,0,0,0,0,2007,2,5,187500
882,9,3,9636,1,3,3,0,0,0,5,6,5,1992,1993,1,0,0,2,3,0,0,808,808,1,0,1593,0,0,2,1,3,1,0,7,1,0,2,389,2,40,0,0,0,0,0,2,2009,2,5,178000
884,4,3,7150,1,2,3,0,4,0,2,5,5,1967,1967,1,60,0,1,0,432,0,460,892,1,0,892,0,0,1,0,3,1,0,5,0,4,1,288,2,0,0,0,0,0,0,5,2009,2,5,100000
886,14,3,8393,1,2,3,0,0,0,2,5,5,1959,2005,1,122,0,1,0,528,0,1098,1626,1,0,1712,0,0,2,0,4,1,0,8,0,4,2,588,2,54,0,0,0,0,0,6,2006,2,3,145000
887,8,3,16466,1,3,3,0,4,0,0,5,7,1955,1955,1,0,0,2,0,0,0,816,816,1,0,1393,0,0,1,1,3,1,0,8,0,4,1,300,2,0,0,0,0,0,0,0,2008,2,5,135500
889,4,3,12160,1,2,3,0,4,0,2,6,4,1953,1953,1,90,0,1,0,1024,0,481,1505,1,0,1505,1,0,1,0,2,1,0,6,1,0,2,505,2,0,0,0,0,0,0,3,2009,2,5,149500
890,8,3,8064,1,2,3,0,0,0,0,5,7,1949,2006,1,0,0,1,0,0,0,672,672,1,0,924,0,0,1,0,3,1,0,6,1,5,2,576,2,0,0,0,0,0,0,5,2007,2,5,122900
891,9,3,11184,1,2,3,0,4,0,5,6,5,1978,1978,1,92,0,1,0,226,0,192,918,1,0,1683,0,0,2,1,3,1,0,7,1,0,2,440,2,0,0,0,0,0,0,5,2009,2,5,172500
892,4,3,8414,1,2,3,0,4,0,2,6,7,1963,2003,1,0,0,1,0,663,0,396,1059,1,0,1068,0,0,1,0,3,1,0,6,0,4,1,264,2,0,0,0,0,0,0,3,2006,2,5,154500
893,4,3,13284,1,2,3,0,4,0,2,5,5,1954,1954,1,0,0,2,3,1064,0,319,1383,1,0,1383,1,0,1,0,3,1,0,6,1,3,1,354,2,116,0,0,0,0,0,6,2008,2,5,165000
895,9,3,7056,1,2,3,0,4,0,5,6,5,1963,1963,1,410,0,1,0,400,0,380,780,1,0,1796,1,0,1,1,4,1,0,8,1,0,2,483,2,50,0,0,0,0,0,10,2008,2,5,140000
896,5,4,8765,1,2,3,0,4,0,2,4,6,1936,1950,1,0,0,0,0,285,0,666,951,0,0,951,0,0,1,0,2,1,0,6,0,4,1,327,2,28,0,0,0,0,0,0,2006,2,0,106500
899,4,3,6993,1,2,3,0,4,0,2,5,7,1961,1994,1,0,0,1,0,465,0,447,912,1,0,1236,0,0,1,0,3,1,0,6,1,0,1,288,2,0,0,0,0,0,0,6,2006,2,5,135000
900,4,3,7340,1,3,3,0,4,0,2,4,6,1971,1971,1,0,0,1,0,322,0,536,858,1,0,858,0,0,1,0,2,1,0,4,0,4,1,684,2,0,0,0,0,0,0,6,2007,2,5,110000
901,4,3,8712,1,3,3,0,4,0,2,5,7,1957,2000,1,0,0,1,0,860,0,132,992,1,0,1306,1,0,1,0,2,1,0,5,0,4,1,756,2,0,0,0,0,0,0,8,2009,2,5,153000
902,9,3,7875,1,2,3,0,4,0,5,7,5,2003,2003,1,0,3,2,3,0,0,783,783,1,0,1509,0,0,2,1,3,1,3,8,1,3,2,393,2,75,0,0,0,0,0,5,2006,2,5,180000
